"id","name","description","video_link","country","country_code","logo","website","channel","external"
"19","ABC News Australia","Watch ABC News Australia live stream. ABC News shows selected news and current affairs items from across the Australian Broadcasting Corporation.","https://www.youtube.com/watch?v=W1ilCy6XrmI","Australia","au","https://webradiodirectory.com/wp-content/uploads/2021/02/abc-australia-50x35-1.jpg","http://www.abc.net.au/news",,NULL
"20","ABN","ABN Andhrajyothy, is a 24/7 news channel dedicated to live reports, exclusive interviews, breaking news, sport, weather, entertainment, business updates and current affairs. Its headquarters is in Jubliee Hills, Hyderabad,Telangana ,India.","https://www.youtube.com/watch?v=fLeO9iDkE4k","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/ABN-53x43-1.jpg","http://www.andhrajyothy.com/","https://www.youtube.com/channel/UC_2irx_BQR7RsBKmUV9fePQ",NULL
"21","ABNSAT","ABN Sat or Aramaic Broadcasting Network is a non-denominational ministry committed to presenting the Word of God and its transforming message of Jesus Christ to Arabic, Aramaic, Kurdish and English-speaking people worldwide through media. The channel is based in Walled Lake, Michigan. On the website also the following channels are available: Surath, Trinity, Al Quddoos, Worship, Kurdish, Prayer and ABN Europe&Middle East.","http://rtmp1.abnsat.com/hls/arabic.m3u8","United Arab Emirates","ae","https://webradiodirectory.com/wp-content/uploads/2021/02/ABNSAT-50x35-1.jpg","http://www.abnsat.com/",,NULL
"22","ABP Ananda","ABP Ananda is a Bengali language television news channel headquartered in Kolkata, the Capital of the State West Bengal. The channel was launched as Star Ananada in 2005.","https://www.youtube.com/watch?v=Yz_7UGBhUVg","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/star-ananda-50x35-1.jpg","http://www.abpananda.newsbullet.in/","http://www.youtube.com/abpanandatv/videos",NULL
"23","ABP Majha","ABP Majha (ABP माझा) is a 24-hour Marathi news channel in India. The Mumbai-based company launched on 22 June 2007. The channel is owned by ABP Group. Rajiv Khandekar is the executive editor at the news channel’s Mumbai headquarters. Star Majha was renamed as ABP Majha on 1 June 2012. Saat Barachya Batmya (सात बाराच्या बातम्या) and माझा कट्टा (Majha Katta) are unique programme on the channel.","https://www.youtube.com/watch?v=6HNZGyPUEEY","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/abpmajha-50x35-1.jpg","https://abpmajha.abplive.in/",,NULL
"24","ABP News","ABP News features breaking news on sports, business, politics, and Bollywood. Get in-depth coverage of news from India and around the world. ABP News is owned by ABP Group. It was earlier known as STAR News and was owned by a joint venture between News Corporation owned STAR TV/Fox International Channels.","https://abp-i.akamaihd.net/hls/live/765529/abphindi/masterhls_1564.m3u8","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/abp-50x35-1.jpg","http://www.abplive.in/","https://www.youtube.com/user/abpnewstv/videos",NULL
"25","Adom TV","Adom TV is a TV channel from Ghana that provides promotion of tradition and culture, politics, local movies and a wide variety of entertainment shows.","https://www.youtube.com/watch?v=wsch3q5D74I","Ghana","gh","https://webradiodirectory.com/wp-content/uploads/2021/02/adom-tv-60x44-1.jpg","http://www.multitvworld.com","https://www.youtube.com/channel/UCKlgbbF9wphTKATOWiG5jPQ",NULL
"26","Afghan TV","Afghan TV brings music and healthy entertainment to the Afghan people living in Pakistan.","https://www.mjunoon.tv/embedplayer/afghan-tv-live.html?source_type=iframe","Afghanistan","af","https://webradiodirectory.com/wp-content/uploads/2021/02/Afghan-TV-50x35-1.jpg",,,NULL
"27","Africa 24","In 2010, AFRICA 24 officially became the first global news channel on Africa and especially the most-watched satellite channel in Francophone Africa.","https://www.youtube.com/watch?v=L5Ppr0JvPws","Africa","za","https://webradiodirectory.com/wp-content/uploads/2021/02/Africa-24-50x35-1.jpg","http://www.africa24tv.com/","https://www.youtube.com/user/Africa24/videos",NULL
"28","Africanews","Africanews is a new pan-African media pioneering multilingual and independent news telling expertise in Sub-Saharan Africa.","https://www.youtube.com/watch?v=NQjabLGdP5g","Africa","za","https://webradiodirectory.com/wp-content/uploads/2021/02/africa-news-50x35-1.jpg","http://www.africanews.com/","https://www.youtube.com/channel/UC1_E8NeF5QHY2dtdLRBCCLA",NULL
"29","Al Hiwar","Al Hiwar is a news TV channel. It is an Arabic language channel broadcasting from London. It pretends to be the voice of the Arabs in the Diaspora and a bridge of communication between the Arabs and the rest of the world. This channel is a platform to promote the values of tolerance, democracy and respect for human rights and freedom.","https://www.youtube.com/watch?v=QOvbXzFM52I","Lebanon","lb","https://webradiodirectory.com/wp-content/uploads/2021/02/Al-Hiwar-50x35-1.jpg","http://alhiwar.tv/","https://www.youtube.com/user/alhiwarchannel/videos",NULL
"30","Al Ikhbaria Syria","Syrian News Channel Alikhbaria Syria is a privately owned television station based in Damascus, Syria. The channel was launched in December 15, 2010.","//ok.ru/videoembed/911711018614?source_type=iframe","Syria","sy","https://webradiodirectory.com/wp-content/uploads/2021/02/Al-Ikhbaria-Syria-50x35-1.jpg","http://alikhbariya.sy/",,NULL
"31","Al Jadeed","Al Jadeed is a privately owned 24-hour pan-Arab TV station, based in Beirut. The channel started broadcasting in 2001. Al Jadeed it not affiliated with a political party. In the recent years the channel is under attack by threats and intimidation attempts.","https://www.aljadeed.tv/arabic/live","Lebanon","lb","https://webradiodirectory.com/wp-content/uploads/2021/02/Al-Jadeed-50x35-1.jpg","http://www.aljadeed.tv/arabic",,"1"
"32","Al Jazeera Arabic","Al Jazeera (The Island) is a Qatari broadcaster owned by the Al Jazeera Media Network. It is headquartered in Doha, Qatar. Al jazeera is an Arabic news and current affairs satellite TV channel. It broadcasts news, analysis from the Middle East & worldwide, multimedia & interactives, opinions and much more.","https://www.youtube.com/watch?v=i-YS2MfVcoI","Qatar","qa","https://webradiodirectory.com/wp-content/uploads/2021/02/aljazeera-42x43-1.jpg","http://www.aljazeera.net/","https://www.youtube.com/channel/UCfiwzLy-8yKzIbsmZTzxDgw",NULL
"33","Al Jazeera English","Al Jazeera english a 24-hour English-language channel and broadcasts news features and analysis, documentaries, live debates, current affairs, business and technology. The channel focuses on people and events that affect people’s lives. It brings topics to light that often go under-reported.","https://www.youtube.com/watch?v=GXfsI-zZO7s","Qatar","qa","https://webradiodirectory.com/wp-content/uploads/2021/02/aljazeera-42x43-2.jpg","http://www.aljazeera.com/","https://www.youtube.com/channel/UCNye-wNBqNL5ZzHSJj3l8Bg",NULL
"34","Al Kahera Wal Nas","Al Kahera Wal Nas is a satellite channel owned by Tarek Nour Holdings. The channel is based in Mohandesin. It first aired in 2012. The channel provides mainly news.","https://www.youtube.com/watch?v=ZRkk73VwdRk","Egypt","eg","https://webradiodirectory.com/wp-content/uploads/2021/02/Al-Kahera-Wal-Nas-1-50x35-1.jpg","http://www.alkaherawalnas.com/","https://www.youtube.com/channel/UCzWdc0aUo0IDk5ysLrt04hw",NULL
"35","Al Magharibia","Al Magharibia is a news agency and independent that broadcasts news around the clock. “Al Magharibia” is an Arabic language satellite television channel broadcasting from London. Al Magharibia was set up by a successful Algerian businessman with a number of Arab intellectuals from Britain and the Arab World.","https://livestream.com/accounts/7861901/events/6247367/player?width=640&height=360&enableInfoAndActivity=true&autoPlay=true&mute=false&source_type=iframe","Saudi Arabia","sa","https://webradiodirectory.com/wp-content/uploads/2021/02/Al-Magharibia-50x35-1.jpg","https://almagharibia.tv/",,NULL
"36","Al Manar","Al-Manar is a Lebanese satellite television station based in Beirut. The channel was founded in 1991. It has an offering high production news, commentary, and entertainment. The slogan of the TV channel is: A Flame that will not be Extinguished.","http://www.almanar.com.lb","Lebanon","lb","https://webradiodirectory.com/wp-content/uploads/2021/02/Al-Manar.jpg","http://www.almanar.com.lb",,"1"
"37","Al Mayadeen","Al mayadeen was founded in 2012. The channel aims at reducing the influence of the Al Jazeera and Al Arabiya. It covers the news with daily news reports and many distinct programs.","http://www.almayadeen.net/","Lebanon","lb","https://webradiodirectory.com/wp-content/uploads/2021/02/Al-Mayadeen-60x44-1.jpg","http://www.almayadeen.net/","https://www.youtube.com/channel/UCuJDz6R_lHaxeGnFTnv3tjg","1"
"38","Al Quds TV","Al Quds al Arabi News TV channel. The channel deals with the Palestinian issue and is licensed in London and has offices in Gaza Strip, the West Bank, Beirut and Damascus. Its mission is to highlight the importance of Palestine and Jerusalem for the Arab and Islamic nation and its centrality.","http://www.qudstv.com/Home/live/","Lebanon","lb","https://webradiodirectory.com/wp-content/uploads/2021/02/QudsTV-50x35-1.jpg","http://www.qudstv.com/",,"1"
"39","Alghad TV","Alghad TV is an Arabic speaking News TV channel. The channel was launched in 2015. The headquarter is based in London.","https://www.youtube.com/watch?v=VXTylYKMzoQ","Egypt","eg","https://webradiodirectory.com/wp-content/uploads/2021/02/Alghad-TV-50x35-1.jpg","https://www.alghad.tv/","https://www.youtube.com/channel/UCH4UNKBHSNwstan99YDoCVg",NULL
"40","Alhurra News","Alhurra’s mission is to provide objective, accurate, and relevant news and information to the people of the Middle East about the region, the world, and the United States. Alhurra supports democratic values by expanding the spectrum of ideas, opinions, and perspectives available in the region’s media.","https://www.alhurra.com/t/4.html?s=47714","Saudi Arabia","sa","https://webradiodirectory.com/wp-content/uploads/2021/02/alhurra-60x44-1.jpg","http://www.alhurra.com/","https://www.youtube.com/user/alhurra/videos","1"
"41","ANT1","ANT1 Cyprus is a broadcast television station in Nicosia, Cyprus, providing Entertainment shows, including internationally popular TV series, reality shows and game shows.","http://www.ant1iwo.com","Cyprus","cy","https://webradiodirectory.com/wp-content/uploads/2021/02/ant1-50x35-1.jpg","http://www.ant1iwo.com",,"1"
"42","AP News","AP24x7 is a 24 hour Telugu News Channel. The channel offers live Coverage of International News, Business News, Celebrity News, Political happenings, Crime News & Sports Updates.","https://www.youtube.com/watch?v=n2hwfqL1MiY","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/apnews-50x35-1.jpg","http://ap24x7live.com/",,NULL
"43","Aplus","A-Plus is Pakistan’s first terrestrial channel in the private sector launched by SSI Group. A-Plus have since grown to understand and adapt to what the present day viewer need and would want to watch. After the record breaking success of A-Plus Network; the SSI Group once again is making its impact on the media industry by launching more and more entertainment shows on A-Plus channel, which is sure to raise the bar for Pakistani Entertainment Channels.","http://www.a-plus.tv/","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/aplus-60x43-1.jpg","http://www.a-plus.tv/","https://www.youtube.com/user/aplusentertainmenttv/videos","1"
"44","Ariana News","Ariana TV, shortened as ATN, is a privatly owned television network based in Kabul, Afghanistan. It was launched in 2005. Ariana TV is owned by an Afghan-American called Ehsan Bayat, who also owns AWCC. The mission of Ariana News is to bring Afghan News To the World.","https://d10rltuy0iweup.cloudfront.net/ATNNEWS/myStream/playlist.m3u8","Afghanistan","af","https://webradiodirectory.com/wp-content/uploads/2021/02/Ariana-50x35-1.jpg","http://ariananews.af/","https://www.youtube.com/channel/UCR2Em1r0Hs0YAFCn2BpiKSQ/videos",NULL
"45","ARY Digital","ARY Digital, a subsidiary of the ARY Group, is a popular Pakistani television network available in Pakistan, the Middle East, North America and Europe. Ary Digital shows Latest Pakistani Dramas, Award Shows, Morning Shows, Sitcoms, Serials, Game Shows, Reality Shows & Live Streaming.","http://live.arydigital.tv","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/arydig-60x38-1.jpg","http://live.arydigital.tv/",,"1"
"46","ARY Musik","ARY Musik is a Pakistani Urdu-English music channel, first launched in 2003 from Dubai by Salman Iqbal. This channel is a part of ARY Digital Network. It features music genres including pop, rock, bhangra, classical, and folk. It also plays a lot Of Indian Movie songs.","http://www.arymusik.tv/live/","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/ary-musik.jpg","http://www.arymusik.tv/","http://www.dailymotion.com/user/arymusikofficial/1","1"
